date,open,high,low,close,tick_volume,spread,returns,log_returns
2022-10-26 15:00:00,1.00207,1.00289,0.99958,1.00047,10922,0,-0.0016166212615632558,-0.0016179294037520049
2022-10-26 16:00:00,1.00046,1.00318,1.00018,1.00139,12200,0,0.000919567803132626,0.0009191452596787435
2022-10-26 17:00:00,1.00139,1.00499,1.00135,1.00478,15930,0,0.0033852944407273267,0.0033795772308279075
2022-10-26 18:00:00,1.00479,1.00811,1.00429,1.0068,8790,0,0.002010390334202361,0.002008372203921514
2022-10-26 19:00:00,1.0068,1.00836,1.00611,1.00763,6402,0,0.0008243941199841398,0.0008240544937960116
2022-10-26 20:00:00,1.00763,1.00831,1.00671,1.008,7172,0,0.00036719827714537523,0.0003671308763571367
2022-10-26 21:00:00,1.00799,1.00889,1.00747,1.0081,5256,0,9.920634920623783e-05,9.920142858181185e-05
2022-10-26 22:00:00,1.00813,1.00822,1.00756,1.00816,4598,0,5.951790496960818e-05,5.951613384937743e-05
2022-10-26 23:00:00,1.00816,1.00853,1.00791,1.00826,2761,0,9.919060466589968e-05,9.918568560315321e-05
2022-10-27 00:00:00,1.00746,1.00854,1.00701,1.008,718,0,-0.0002578699938506901,-0.00025790324803451467
2022-10-27 01:00:00,1.008,1.00835,1.00722,1.00799,2685,0,-9.920634920668192e-06,-9.920684130492269e-06
2022-10-27 02:00:00,1.00799,1.00933,1.00789,1.00929,1462,0,0.0012896953342791395,0.0012888643916166937
2022-10-27 03:00:00,1.0093,1.00932,1.00741,1.00781,3560,0,-0.0014663773543777125,-0.0014674535378397943
2022-10-27 04:00:00,1.0078,1.0084,1.00742,1.00757,4273,0,-0.00023814012561895748,-0.00023816848548117585
2022-10-27 05:00:00,1.00752,1.00753,1.00618,1.00664,2808,0,-0.0009230127931558751,-0.0009234390317666844
2022-10-27 06:00:00,1.00665,1.00733,1.0066,1.00692,2441,0,0.00027815306365730486,0.0002781143862658843
2022-10-27 07:00:00,1.00692,1.00744,1.00635,1.00705,1886,0,0.00012910658244935647,0.00012909824891180923
2022-10-27 08:00:00,1.00706,1.00839,1.007,1.00765,3237,0,0.0005957996127301524,0.0005956221946078223
2022-10-27 09:00:00,1.00764,1.00808,1.00543,1.00572,6862,0,-0.0019153475909293727,-0.0019171842146830363
2022-10-27 10:00:00,1.00571,1.00703,1.00547,1.00664,8378,0,0.0009147675297300761,0.0009143493848974661
2022-10-27 11:00:00,1.00664,1.00779,1.00575,1.00602,7475,0,-0.0006159103552412226,-0.0006161001059410169
2022-10-27 12:00:00,1.00601,1.00628,1.00305,1.00381,6703,0,-0.0021967754120194583,-0.0021991918627064675
2022-10-27 13:00:00,1.0038,1.00464,1.00296,1.00361,6573,0,-0.00019924089220091368,-0.00019926074330428768
2022-10-27 14:00:00,1.00357,1.00504,1.00283,1.00499,6276,0,0.0013750361196083194,0.0013740916231552267
2022-10-27 15:00:00,1.00498,1.00512,0.99854,1.00061,14014,0,-0.004358252320918687,-0.004367777187153137
2022-10-27 16:00:00,1.00062,1.00303,0.99723,1.00058,15698,0,-2.998171115620174e-05,-2.998216061668742e-05
2022-10-27 17:00:00,1.00058,1.00439,0.99886,0.99981,15004,0,-0.0007695536588778751,-0.0007698499172957387
2022-10-27 18:00:00,0.99981,1.00118,0.99779,0.99839,11965,0,-0.0014202698512717493,-0.0014212793904889271
2022-10-27 19:00:00,0.99836,0.99903,0.99705,0.99779,7225,0,-0.0006009675577680618,-0.0006011482111523146
2022-10-27 20:00:00,0.99778,0.99955,0.99712,0.99717,5283,0,-0.0006213732348490097,-0.0006215663672064991
2022-10-27 21:00:00,0.99717,0.99739,0.99574,0.9963,3246,0,-0.0008724690875177021,-0.0008728499101921587
2022-10-27 22:00:00,0.99626,0.99726,0.99592,0.99709,4749,0,0.000792933855264577,0.0007926196493005582
2022-10-27 23:00:00,0.99712,0.99723,0.99602,0.99634,4495,0,-0.0007521888696105927,-0.000752471905598289
2022-10-28 00:00:00,0.99631,0.99643,0.99603,0.99633,243,0,-1.0036734447993467e-05,-1.003678481634968e-05
2022-10-28 01:00:00,0.99631,0.99721,0.99631,0.9971,1418,0,0.000772836309254954,0.0007725378250508894
2022-10-28 02:00:00,0.9971,0.99721,0.99665,0.99671,1077,0,-0.00039113428943937656,-0.00039121080240744487
2022-10-28 03:00:00,0.99669,0.9969,0.99582,0.99666,2173,0,-5.016504299149016e-05,-5.016630129934155e-05
2022-10-28 04:00:00,0.99665,0.99961,0.9964,0.99951,3877,0,0.0028595509000060026,0.002855470161865781
2022-10-28 05:00:00,0.99951,0.99981,0.99812,0.99883,4397,0,-0.0006803333633480513,-0.0006805648951091705
2022-10-28 06:00:00,0.99882,0.99926,0.99799,0.99924,2989,0,0.00041048026190648734,0.000410396037931178
2022-10-28 07:00:00,0.99921,0.99927,0.99817,0.99849,2251,0,-0.0007505704335295516,-0.000750852252542899
2022-10-28 08:00:00,0.99849,0.99909,0.9973,0.99739,3657,0,-0.001101663511902995,-0.0011022707892008549
2022-10-28 09:00:00,0.99734,0.9981,0.99633,0.9968,8961,0,-0.0005915439296564351,-0.0005917189607959342
2022-10-28 10:00:00,0.99679,0.99769,0.99372,0.99453,10343,0,-0.0022772873194221166,-0.0022798842816249085
2022-10-28 11:00:00,0.99452,0.99532,0.99265,0.99407,8796,0,-0.00046253003931506775,-0.0004626370393287879
2022-10-28 12:00:00,0.9941,0.99647,0.9941,0.99537,7625,0,0.0013077549870732508,0.0013069006203072905
2022-10-28 13:00:00,0.99537,0.99569,0.99355,0.99476,4982,0,-0.0006128374373348677,-0.0006130252989535103
2022-10-28 14:00:00,0.99475,0.99757,0.99391,0.9954,7094,0,0.0006433712654307921,0.0006431643908648796
2022-10-28 15:00:00,0.99539,0.99734,0.99363,0.99693,12472,0,0.0015370705244124316,0.0015358904406071803
2022-10-28 16:00:00,0.99693,0.99899,0.99658,0.99694,13571,0,1.0030794539206411e-05,1.0030744231123288e-05
2022-10-28 17:00:00,0.99695,0.99825,0.9939,0.99504,13891,0,-0.0019058318454471257,-0.001907650253712914
2022-10-28 18:00:00,0.99507,0.99531,0.99305,0.99338,8841,0,-0.0016682746422254091,-0.0016696677619861967
2022-10-28 19:00:00,0.99338,0.99394,0.99289,0.99385,4797,0,0.00047313213473199056,0.00047302024301518593
2022-10-28 20:00:00,0.99384,0.99495,0.99342,0.99382,2981,0,-3.0185641696434118e-05,-3.018609729208475e-05
2022-10-28 21:00:00,0.99383,0.99574,0.99377,0.99558,2857,0,0.0017709444366182936,0.0017693781634353753
2022-10-28 22:00:00,0.99558,0.99662,0.99527,0.99661,3246,0,0.0010345728118281716,0.0010340380102057132
2022-10-28 23:00:00,0.99661,0.99676,0.99597,0.99657,1488,0,-4.013606124764202e-05,-4.013686672090068e-05
2022-10-31 00:00:00,0.99554,0.99601,0.9943,0.99572,3107,0,-0.000852925534583493,-0.0008532894825289784
2022-10-31 01:00:00,0.99572,0.99622,0.99534,0.99545,1688,0,-0.0002711605672278683,-0.0002711973379017994
2022-10-31 02:00:00,0.99545,0.99649,0.99532,0.99593,2876,0,0.0004821939826209487,0.00048207776446080827
2022-10-31 03:00:00,0.99592,0.99636,0.99433,0.99483,3398,0,-0.0011044952958541021,-0.0011051057002839915
2022-10-31 04:00:00,0.99481,0.99565,0.99457,0.99555,2430,0,0.0007237417448207051,0.000723479970061373
2022-10-31 05:00:00,0.99557,0.99659,0.99526,0.99649,2893,0,0.0009442016975540479,0.0009437562195232384
2022-10-31 06:00:00,0.99648,0.99655,0.99587,0.99607,1626,0,-0.00042147939266823364,-0.00042156824007323287
2022-10-31 07:00:00,0.99607,0.9962,0.99443,0.99483,2958,0,-0.0012448924272390194,-0.0012456679495114022
2022-10-31 08:00:00,0.9948,0.99534,0.99383,0.99523,3465,0,0.00040207874712261393,0.00040199793512430245
2022-10-31 09:00:00,0.99522,0.99548,0.99283,0.99295,5666,0,-0.0022909277252494142,-0.0022935559149329
2022-10-31 10:00:00,0.99295,0.99332,0.99143,0.99232,6557,0,-0.0006344730348960548,-0.0006346743980895757
2022-10-31 11:00:00,0.9923,0.99488,0.99213,0.99464,5823,0,0.0023379554982263517,0.002335226732597969
2022-10-31 12:00:00,0.99465,0.99465,0.99274,0.99327,5249,0,-0.0013773827716561104,-0.001378332235255954
2022-10-31 13:00:00,0.99327,0.99394,0.99245,0.99365,5766,0,0.0003825747279189162,0.00038250156486732337
2022-10-31 14:00:00,0.99366,0.99367,0.99075,0.99092,7448,0,-0.002747446283902777,-0.0027512274417175572
2022-10-31 15:00:00,0.99085,0.99156,0.98883,0.989,8492,0,-0.0019375933475962448,-0.0019394729098638937
2022-10-31 16:00:00,0.989,0.99081,0.98807,0.98898,8083,0,-2.02224469161294e-05,-2.0222651392565718e-05
2022-10-31 17:00:00,0.98899,0.98954,0.9873,0.98829,7976,0,-0.0006976885275737921,-0.000697932025478263
2022-10-31 18:00:00,0.98829,0.989,0.98753,0.98755,7736,0,-0.0007487680741482539,-0.0007490485409744952
2022-10-31 19:00:00,0.98757,0.98873,0.98732,0.98871,4639,0,0.001174624069667285,0.001173934738565228
2022-10-31 20:00:00,0.98871,0.9896,0.98816,0.98883,4208,0,0.00012137027035219461,0.00012136290557683575
2022-10-31 21:00:00,0.98884,0.98884,0.98768,0.9883,4153,0,-0.0005359869745052981,-0.0005361306668708359
2022-10-31 22:00:00,0.98829,0.9884,0.988,0.98816,1609,0,-0.00014165739148019885,-0.00014166742583611764
2022-10-31 23:00:00,0.98764,0.98863,0.98711,0.98827,385,0,0.00011131800518127122,0.00011131180979190044
2022-11-01 00:00:00,0.98827,0.98854,0.98808,0.98843,1516,0,0.0001618990761633743,0.00016188597192230028
2022-11-01 01:00:00,0.98843,0.98877,0.98829,0.98859,1333,0,0.00016187286909530307,0.00016185976909609907
2022-11-01 02:00:00,0.98859,0.98902,0.98825,0.98853,2305,0,-6.0692501441361735e-05,-6.069434330575262e-05
2022-11-01 03:00:00,0.98851,0.98999,0.98842,0.98949,4509,0,0.0009711389639159851,0.0009706677135474186
2022-11-01 04:00:00,0.9895,0.99081,0.98926,0.99064,3313,0,0.001162214878371648,0.0011615400294888918
2022-11-01 05:00:00,0.99065,0.99078,0.98945,0.99034,3917,0,-0.0003028345312121594,-0.0003028803948484356
2022-11-01 06:00:00,0.99035,0.99079,0.98995,0.99052,2910,0,0.00018175576064782817,0.00018173924507073437
2022-11-01 07:00:00,0.9905,0.99279,0.99044,0.99252,3552,0,0.0020191414610508662,0.0020171057347499956
2022-11-01 08:00:00,0.99248,0.99388,0.99217,0.99333,5139,0,0.0008161044613710366,0.0008157716291966735
2022-11-01 09:00:00,0.99327,0.99335,0.99087,0.99304,8013,0,-0.00029194728841375195,-0.0002919899133197104
2022-11-01 10:00:00,0.99304,0.9948,0.99211,0.99227,7125,0,-0.0007753967614597679,-0.0007756975370189227
2022-11-01 11:00:00,0.99227,0.99354,0.99152,0.99341,4705,0,0.0011488808489625857,0.001148221390404573
2022-11-01 12:00:00,0.9934,0.99419,0.99234,0.99366,6788,0,0.00025165842904728564,0.0002516267683765021
2022-11-01 13:00:00,0.99366,0.99425,0.99263,0.99344,5335,0,-0.00022140369945455873,-0.00022142821287193245
2022-11-01 14:00:00,0.99344,0.9948,0.99344,0.99407,7516,0,0.0006341600901915712,0.0006339590956522296
2022-11-01 15:00:00,0.99414,0.9954,0.99297,0.99359,9173,0,-0.00048286337984249084,-0.00048297999590554913
2022-11-01 16:00:00,0.9936,0.99369,0.9859,0.98691,15395,0,-0.006723095039201321,-0.006745796850824536
2022-11-01 17:00:00,0.9869,0.98855,0.98611,0.98703,10165,0,0.00012159163449565469,0.00012158424283203526
2022-11-01 18:00:00,0.98701,0.99098,0.98531,0.98613,10544,0,-0.0009118263882557098,-0.0009122423548156165
2022-11-01 19:00:00,0.98613,0.98829,0.9858,0.98822,5000,0,0.002119396022836728,0.002117153271379227
2022-11-01 20:00:00,0.9882,0.98862,0.98767,0.98828,4139,0,6.0715225354668334e-05,6.0713382259975626e-05
2022-11-01 21:00:00,0.98827,0.98841,0.98739,0.98777,3579,0,-0.0005160480835391112,-0.0005161812821779462
2022-11-01 22:00:00,0.98776,0.98799,0.98729,0.98735,1513,0,-0.000425200198426845,-0.00042529062166411015
2022-11-01 23:00:00,0.98731,0.98832,0.98708,0.98748,4071,0,0.00013166556945365393,0.00013165690230333265
2022-11-02 00:00:00,0.98741,0.98798,0.98693,0.98742,1875,0,-6.0760724267860944e-05,-6.07625702754446e-05
2022-11-02 01:00:00,0.98742,0.98792,0.98721,0.98774,1612,0,0.00032407688724145345,0.00032402438566975575
2022-11-02 02:00:00,0.98774,0.98878,0.98745,0.98874,3788,0,0.0010124121732439928,0.0010119000296774999
2022-11-02 03:00:00,0.98872,0.98891,0.98813,0.98882,4139,0,8.091105851892877e-05,8.090778539578682e-05
2022-11-02 04:00:00,0.9888,0.98965,0.98788,0.98938,3386,0,0.0005663315871442531,0.0005661712819320357
2022-11-02 05:00:00,0.98938,0.98998,0.98916,0.9893,2990,0,-8.085871960228364e-05,-8.086198884478386e-05
2022-11-02 06:00:00,0.98932,0.98938,0.98794,0.98843,2925,0,-0.0008794096836145515,-0.0008797965911604952
2022-11-02 07:00:00,0.98844,0.98931,0.98835,0.98877,2835,0,0.00034397984682787985,0.0003439206993236789
2022-11-02 08:00:00,0.98878,0.98895,0.98785,0.98828,3401,0,-0.000495565197164094,-0.0004956880301792687
2022-11-02 09:00:00,0.98828,0.98859,0.98712,0.98844,5461,0,0.00016189743797290213,0.00016188433399700537
2022-11-02 10:00:00,0.98847,0.9907,0.98792,0.99002,7434,0,0.0015984784104245975,0.0015972022036219759
2022-11-02 11:00:00,0.99003,0.99056,0.98865,0.9905,4754,0,0.00048483869012749814,0.00048472119382607707
2022-11-02 12:00:00,0.9905,0.99121,0.98945,0.99017,4750,0,-0.00033316506814740077,-0.0003332205799587909
2022-11-02 13:00:00,0.99016,0.99057,0.98869,0.98978,4411,0,-0.0003938717593948704,-0.0003939493472500737
2022-11-02 14:00:00,0.98978,0.99079,0.98843,0.99063,8838,0,0.0008587766978520595,0.0008584081601229892
2022-11-02 15:00:00,0.9906,0.99151,0.98882,0.98943,7787,0,-0.001211350352805729,-0.001212084630682758
2022-11-02 16:00:00,0.98943,0.98946,0.98725,0.98734,6823,0,-0.002112327299556349,-0.002114561409535334
2022-11-02 17:00:00,0.98735,0.98861,0.98644,0.98744,7135,0,0.00010128223307059869,0.00010127710437152528
2022-11-02 18:00:00,0.98744,0.98765,0.98589,0.98676,4690,0,-0.0006886494369278129,-0.0006888866648688145
2022-11-02 19:00:00,0.98676,0.98918,0.98589,0.98802,4059,0,0.001276906238599107,0.001276091687158164
2022-11-02 20:00:00,0.98803,0.99761,0.98732,0.98848,20828,0,0.00046557761988630375,0.0004654692722544182
2022-11-02 21:00:00,0.98846,0.99051,0.98225,0.98288,14795,0,-0.0056652638394303345,-0.005681372314599704
2022-11-02 22:00:00,0.98285,0.98316,0.98128,0.98168,4410,0,-0.0012209018394920834,-0.0012216477473248942
2022-11-02 23:00:00,0.98176,0.982,0.98149,0.98169,630,0,1.018661885732186e-05,1.0186566974072331e-05
2022-11-03 00:00:00,0.98149,0.98314,0.98123,0.9815,1964,0,-0.0001935437867350842,-0.0001935625187507919
2022-11-03 01:00:00,0.98149,0.98181,0.98097,0.98138,2092,0,-0.00012226184411612273,-0.00012226931870463025
2022-11-03 02:00:00,0.98138,0.98226,0.981,0.9821,2455,0,0.0007336607634147452,0.0007333917659174235
2022-11-03 03:00:00,0.9821,0.98398,0.982,0.98311,4623,0,0.0010284085123715148,0.001027880062614475
2022-11-03 04:00:00,0.98309,0.98393,0.98261,0.98273,3503,0,-0.0003865284657872392,-0.00038660318716991906
2022-11-03 05:00:00,0.98272,0.98333,0.98243,0.98293,2548,0,0.00020351469884904994,0.00020349399254203704
2022-11-03 06:00:00,0.98294,0.98362,0.98278,0.98347,1854,0,0.0005493778804186444,0.0005492270276384895
2022-11-03 07:00:00,0.98347,0.98361,0.98245,0.98263,2258,0,-0.0008541185801295148,-0.0008544835472355654
2022-11-03 08:00:00,0.98261,0.98261,0.98099,0.98117,3558,0,-0.0014858084935326366,-0.0014869134015624737
2022-11-03 09:00:00,0.9811,0.98132,0.9773,0.97839,7815,0,-0.0028333520185085392,-0.002837373558427393
2022-11-03 10:00:00,0.97839,0.97903,0.97612,0.97677,9341,0,-0.001655781436850301,-0.0016571537579853895
2022-11-03 11:00:00,0.97677,0.97704,0.97475,0.97534,7711,0,-0.0014640089273831869,-0.001465081635550302
2022-11-03 12:00:00,0.97534,0.97566,0.97302,0.97452,6809,0,-0.0008407324625258061,-0.0008410860762728415
2022-11-03 13:00:00,0.9745,0.97516,0.97357,0.97395,6598,0,-0.0005849033370275425,-0.0005850744597144493
2022-11-03 14:00:00,0.97396,0.97637,0.9733,0.9741,12245,0,0.000154012012937077,0.00015400015430457815
2022-11-03 15:00:00,0.97409,0.97615,0.97353,0.97448,12138,0,0.0003901036854532247,0.00039002761479350943
2022-11-03 16:00:00,0.97452,0.9795,0.97424,0.97855,13438,0,0.004176586487152134,0.0041678887592746724
2022-11-03 17:00:00,0.97856,0.97875,0.97532,0.97582,10367,0,-0.002789842113330998,-0.0027937409760022238
2022-11-03 18:00:00,0.97581,0.97697,0.97455,0.9748,7526,0,-0.0010452747432928566,-0.0010458214239248466
2022-11-03 19:00:00,0.97479,0.97542,0.97444,0.97473,4838,0,-7.180960196961905e-05,-7.18121804025248e-05
2022-11-03 20:00:00,0.97472,0.97565,0.97425,0.97537,3853,0,0.0006565920819099347,0.0006563766196376439
2022-11-03 21:00:00,0.97538,0.97616,0.97489,0.97516,3947,0,-0.00021530291069027374,-0.00021532609168930034
2022-11-03 22:00:00,0.97519,0.97523,0.97475,0.97495,1958,0,-0.00021534927601629672,-0.00021537246700113803
2022-11-03 23:00:00,0.97496,0.97514,0.97438,0.97491,2236,0,-4.102774501246742e-05,-4.102858667341887e-05
2022-11-04 00:00:00,0.97492,0.9761,0.97421,0.97514,1697,0,0.0002359192130554355,0.00023589138849403754
2022-11-04 01:00:00,0.97513,0.9752,0.97469,0.97491,897,0,-0.0002358635683080701,-0.00023589138849409582
2022-11-04 02:00:00,0.97491,0.97602,0.97473,0.97529,3559,0,0.00038977956939612035,0.00038970362507348373
2022-11-04 03:00:00,0.9753,0.97666,0.97481,0.97639,3611,0,0.0011278696592809112,0.0011272340921431193
2022-11-04 04:00:00,0.97639,0.97711,0.97603,0.97666,2631,0,0.000276528846055335,0.0002764906190010778
2022-11-04 05:00:00,0.97666,0.97738,0.97666,0.97732,2404,0,0.0006757725308705886,0.0006755442994297531
2022-11-04 06:00:00,0.97731,0.97886,0.97724,0.97864,2875,0,0.0013506323415053423,0.001349721058091329
2022-11-04 07:00:00,0.97863,0.97904,0.97754,0.97754,3746,0,-0.0011240088285784378,-0.001124641000257229
2022-11-04 08:00:00,0.97753,0.97963,0.9773,0.97804,5302,0,0.00051148802095069,0.0005113572555409623
2022-11-04 09:00:00,0.97804,0.97859,0.9757,0.9764,7618,0,-0.0016768230338227719,-0.0016782304751395468
2022-11-04 10:00:00,0.97639,0.97837,0.97639,0.97739,7586,0,0.0010139287177386436,0.0010134150392092688
2022-11-04 11:00:00,0.97741,0.97911,0.97718,0.97755,6743,0,0.00016370128607823276,0.0001636878884848165
2022-11-04 12:00:00,0.97755,0.97964,0.97734,0.97918,5689,0,0.0016674338908495567,0.0016660452663714235
2022-11-04 13:00:00,0.97914,0.98115,0.97852,0.97972,7596,0,0.0005514818521619169,0.0005513298419299735
2022-11-04 14:00:00,0.97973,0.98511,0.97513,0.98472,14912,0,0.005103498958886288,0.00509052024723983
2022-11-04 15:00:00,0.98469,0.98817,0.98396,0.98667,16668,0,0.0019802583475505564,0.001978300220627683
2022-11-04 16:00:00,0.98666,0.99406,0.98602,0.99294,15702,0,0.006354708261120834,0.006334602236238946
2022-11-04 17:00:00,0.99294,0.99337,0.98873,0.98954,11996,0,-0.0034241746731927813,-0.0034300505765364844
2022-11-04 18:00:00,0.98954,0.99171,0.98878,0.99151,10910,0,0.001990824019241222,0.00198884495531346
2022-11-04 19:00:00,0.99152,0.99278,0.99131,0.99233,7118,0,0.0008270214117860331,0.0008266796180124544
2022-11-04 20:00:00,0.99231,0.99493,0.99147,0.99486,6687,0,0.0025495550875211936,0.0025463104856397506
2022-11-04 21:00:00,0.99486,0.99667,0.99444,0.99608,7508,0,0.0012263031984400818,0.001225551902820917
2022-11-04 22:00:00,0.99606,0.99638,0.99563,0.99594,2040,0,-0.0001405509597621757,-0.00014056083797392633
2022-11-07 00:00:00,0.99007,0.99299,0.98987,0.99215,3996,0,-0.003805450127517762,-0.0038127092749219325
2022-11-07 01:00:00,0.99278,0.99441,0.99174,0.99281,3112,0,0.0006652219926421843,0.000665000830568252
2022-11-07 02:00:00,0.99281,0.99471,0.99281,0.99327,4134,0,0.00046333135242404566,0.0004632240475968238
2022-11-07 03:00:00,0.99327,0.99405,0.99177,0.99304,5544,0,-0.0002315583879508587,-0.000231585201733758
2022-11-07 04:00:00,0.99304,0.9939,0.99275,0.99376,4024,0,0.0007250463224037773,0.0007247836033003051
2022-11-07 05:00:00,0.99376,0.9945,0.99251,0.99376,3684,0,0.0,0.0
2022-11-07 06:00:00,0.99373,0.99431,0.99362,0.99391,2490,0,0.00015094187731445885,0.00015093048673549107
2022-11-07 07:00:00,0.99393,0.99555,0.99379,0.99445,2844,0,0.0005433087502892953,0.0005431612115272062
2022-11-07 08:00:00,0.99444,0.99484,0.99391,0.99397,3826,0,-0.00048267886771580226,-0.00048279539465870914
2022-11-07 09:00:00,0.99398,0.99473,0.99242,0.9928,7985,0,-0.0011770979003390414,-0.0011777912241993087
2022-11-07 10:00:00,0.99282,0.99901,0.99247,0.99866,10077,0,0.005902497985495581,0.005885146488898034
2022-11-07 11:00:00,0.99865,1.00073,0.99808,0.99856,9654,0,-0.00010013417980092587,-0.00010013919356261014
2022-11-07 12:00:00,0.99856,0.99954,0.99796,0.99818,6228,0,-0.00038054798910436283,-0.0003806204158655235
2022-11-07 13:00:00,0.99819,0.99896,0.99748,0.99813,5670,0,-5.00911659219172e-05,-5.009242052626548e-05
2022-11-07 14:00:00,0.99813,0.99878,0.99659,0.99873,6706,0,0.0006011241020709157,0.000600943499350678
2022-11-07 15:00:00,0.99874,0.99984,0.99757,0.9994,10533,0,0.0006708519820171066,0.0006706270614128857
2022-11-07 16:00:00,0.9994,1.0006,0.99811,0.99886,10879,0,-0.0005403241945166615,-0.0005404702222381614
2022-11-07 17:00:00,0.99887,1.00026,0.99811,1.00012,11448,0,0.0012614380393647373,0.0012606430948464353
2022-11-07 18:00:00,1.00012,1.00029,0.99885,0.99969,7645,0,-0.0004299484061911496,-0.0004300408605084834
2022-11-07 19:00:00,0.99967,1.00266,0.9994,1.00219,5763,0,0.0025007752403245487,0.0024976535053451037
2022-11-07 20:00:00,1.00219,1.00315,1.00196,1.0031,3651,0,0.0009080114549140372,0.0009075994618903041
2022-11-07 21:00:00,1.00311,1.00341,1.00251,1.00264,3807,0,-0.0004585784069386367,-0.0004586835861728048
2022-11-07 22:00:00,1.00266,1.00315,1.00188,1.00207,3739,0,-0.0005684991622116886,-0.0005686608191311919
