date,open,high,low,close,tick_volume,spread,returns,log_returns,tr,atr_14,atr_mean_16,atr_mean_48,atr_rel_16,atr_rel_48,std_16,std_48,std_rel_16,std_rel_48,candle_range,range_mean_16,range_mean_48,range_rel_16,range_rel_48
2022-11-04 22:00:00,0.99606,0.99638,0.99563,0.99594,2040,0,-0.0001405509597621,-0.0001405608379739,0.00075,0.0035314285714285,0.0024461607142857,0.0023726488095238,1.443661714786284,1.488390762785212,0.007610285556403,0.0063103340571721,2.0677645471058104,1.3023488895843929,0.0007500000000000284,0.0033293750000000025,0.0022856249999999995,0.2252675051623887,0.3281378178835236
2022-11-07 00:00:00,0.99007,0.99299,0.98987,0.99215,3996,0,-0.0038054501275177,-0.0038127092749219,0.00607,0.0037585714285714,0.0026017410714285,0.0023858482142857,1.4446370047529944,1.5753606646333482,0.0074469930173188,0.0065324491153794,1.8333774779748444,1.326867021739213,0.0031200000000000117,0.0034306249999999996,0.0023399999999999996,0.9094552741847366,1.3333333333333386
2022-11-07 01:00:00,0.99278,0.99441,0.99174,0.99281,3112,0,0.0006652219926421,0.0006650008305682,0.00267,0.0038078571428571,0.0027608035714285,0.002401369047619,1.379256815756281,1.5857026002032597,0.007232299513294,0.0067647049701609,1.6312267976978336,1.3524960189584234,0.002670000000000061,0.003451875,0.0023558333333333348,0.7734926670288064,1.133356915458108
2022-11-07 02:00:00,0.99281,0.99471,0.99281,0.99327,4134,0,0.000463331352424,0.0004632240475968,0.0019,0.0038057142857142,0.0029112053571428,0.0024184375,1.3072641118829644,1.5736252376645223,0.0067197756658977,0.0069979776682283,1.407822195580433,1.377297115585712,0.0019000000000000128,0.003390000000000004,0.0023779166666666692,0.5604719764011831,0.7990187489048582
2022-11-07 03:00:00,0.99327,0.99405,0.99177,0.99304,5544,0,-0.0002315583879508,-0.0002315852017337,0.0022799999999999,0.0038042857142857,0.0030589285714285,0.0024362202380952,1.2436660828955048,1.561552463442347,0.0060986965478964,0.0072061767210071,1.2019787669590658,1.3961046051658388,0.0022799999999999487,0.003408750000000002,0.0023991666666666675,0.6688668866886535,0.9503299756859804
2022-11-07 04:00:00,0.99304,0.9939,0.99275,0.99376,4024,0,0.0007250463224037,0.0007247836033003,0.0011499999999999,0.0036985714285714,0.0031970982142857,0.0024516517857142,1.1568526146756957,1.5086038931478425,0.0052675465509718,0.0074228007942551,0.9894339260161298,1.415235115609519,0.0011499999999999844,0.003360000000000002,0.0023818750000000007,0.34226190476189994,0.4828129099973693
2022-11-07 05:00:00,0.99376,0.9945,0.99251,0.99376,3684,0,0.0,0.0,0.00199,0.0031278571428571,0.0032914732142857,0.0024567410714285,0.9502909302987976,1.2731733023205132,0.004354745878539,0.0076278998409806,0.790737534302402,1.4309288587198206,0.0019900000000000473,0.003340625000000007,0.0023958333333333353,0.5956969130028194,0.830608695652193
2022-11-07 06:00:00,0.99373,0.99431,0.99362,0.99391,2490,0,0.0001509418773144,0.0001509304867354,0.00069,0.0028764285714285,0.0033617857142857,0.0024592559523809,0.8556251991926075,1.169633672592614,0.0030605935562651,0.0078251127804387,0.5464639845476934,1.4439761762535577,0.0006900000000000794,0.0032193750000000104,0.002391458333333337,0.2143273150844736,0.28852687516337455
2022-11-07 07:00:00,0.99393,0.99555,0.99379,0.99445,2844,0,0.0005433087502892,0.0005431612115272,0.00176,0.0024278571428571,0.0033679464285714,0.0024544642857142,0.720871662999393,0.9891596944343444,0.0023261065467106,0.0080265403920296,0.4158020903315494,1.4565162232063176,0.0017600000000000948,0.002705625000000017,0.0024106250000000043,0.6504966504966815,0.7301011148561438
2022-11-07 08:00:00,0.99444,0.99484,0.99391,0.99397,3826,0,-0.0004826788677158,-0.0004827953946587,0.0009299999999999,0.0021628571428571,0.0033410267857142,0.0024456547619047,0.6473630059193766,0.884367318129827,0.0016247502372105,0.0082031896122069,0.295772370508886,1.4633754857051928,0.0009299999999999864,0.0025006250000000133,0.0024058333333333384,0.37190702324418157,0.3865604433668103
2022-11-07 09:00:00,0.99398,0.99473,0.99242,0.9928,7985,0,-0.001177097900339,-0.0011777912241993,0.00231,0.0021185714285714,0.0032812053571428,0.0024361011904761,0.6456686485530456,0.8696565794778506,0.0016277382058086,0.0083344710570863,0.3073931290050831,1.4615186584974056,0.0023100000000000342,0.0021425000000000125,0.00242020833333334,1.0781796966161123,0.9544632865628073
2022-11-07 10:00:00,0.99282,0.99901,0.99247,0.99866,10077,0,0.0059024979854955,0.005885146488898,0.0065399999999999,0.0024807142857143,0.0032315625,0.0024330059523809,0.7676516501581818,1.0196088025541663,0.0017806997688122,0.0086191138384361,0.3507087618877032,1.485407492994162,0.00653999999999999,0.0022612500000000132,0.0024727083333333393,2.892205638474274,2.644873199090056
2022-11-07 11:00:00,0.99865,1.00073,0.99808,0.99856,9654,0,-0.0001001341798009,-0.0001001391935626,0.0026499999999999,0.0024228571428571,0.0031700446428571,0.0024396875,0.7642974834175971,0.9931014291203902,0.0019944480230497,0.0088472053426988,0.4120260611881104,1.49885032027117,0.00264999999999993,0.0022437500000000096,0.002467291666666672,1.1810584958216908,1.0740521827239413
2022-11-07 12:00:00,0.99856,0.99954,0.99796,0.99818,6228,0,-0.0003805479891043,-0.0003806204158655,0.00158,0.0023764285714285,0.0031022767857142,0.0024542857142857,0.7660272553280317,0.9682770663562338,0.002122396444269,0.0090065261504015,0.4630982081467396,1.5007103257927985,0.0015800000000000258,0.002250625000000013,0.0024525000000000055,0.7020272146626011,0.6442405708460845
2022-11-07 13:00:00,0.99819,0.99896,0.99748,0.99813,5670,0,-5.00911659219172e-05,-5.009242052626548e-05,0.0014799999999999,0.0024285714285714,0.0030295535714285,0.0024688392857142,0.8016268309215772,0.9836895591479538,0.0022837212869887,0.0091178245250248,0.5309189086468836,1.4951575625271665,0.0014799999999999258,0.0021268750000000072,0.002428333333333338,0.6958565971201508,0.6094715168153424
2022-11-07 14:00:00,0.99813,0.99878,0.99659,0.99873,6706,0,0.0006011241020709,0.0006009434993506,0.00219,0.0021514285714285,0.00293625,0.0024760119047619,0.7327130085750787,0.8689088155395849,0.0024591855020131,0.0092052266388938,0.6147004985395876,1.486515426705235,0.0021900000000000253,0.0021243750000000117,0.0024408333333333387,1.0308914386584351,0.8972345510413194
2022-11-07 15:00:00,0.99874,0.99984,0.99757,0.9994,10533,0,0.0006708519820171,0.0006706270614128,0.0022699999999999,0.0021228571428571,0.0028482142857142,0.002480863095238,0.745329153605015,0.855692983192774,0.0026773765144219,0.0092871447389647,0.7251209626212337,1.477506252748069,0.0022699999999999942,0.0022193750000000095,0.002424166666666674,1.0228104759222685,0.9364042626332021
2022-11-07 16:00:00,0.9994,1.0006,0.99811,0.99886,10879,0,-0.0005403241945166,-0.0005404702222381,0.0024899999999998,0.0021649999999999,0.0027486160714285,0.0024839434523809,0.7876691191995931,0.8715979415412048,0.002668433295021,0.0093322535889178,0.7863002122721179,1.4632220176181363,0.002489999999999881,0.0021800000000000014,0.0024214583333333393,1.1422018348623302,1.0283059451087844
2022-11-07 17:00:00,0.99887,1.00026,0.99811,1.00012,11448,0,0.0012614380393647,0.0012606430948464,0.0021499999999998,0.0021557142857142,0.0026453571428571,0.0024808779761904,0.8149048197650811,0.8689320097171768,0.0027526544764359,0.0094784410750273,0.8840520258443649,1.464640682700889,0.0021499999999998742,0.0021474999999999897,0.002356666666666669,1.0011641443538462,0.9123055162658581
2022-11-07 18:00:00,1.00012,1.00029,0.99885,0.99969,7645,0,-0.0004299484061911,-0.0004300408605084,0.0014399999999998,0.0021764285714285,0.0025435267857142,0.0024760863095238,0.8556735410267573,0.878979283984294,0.0027610960987698,0.0095288136922287,0.9633091055224732,1.4518958881610224,0.0014399999999998858,0.0021187499999999818,0.0023152083333333323,0.679646017699067,0.6219742643750072
2022-11-07 19:00:00,0.99967,1.00266,0.9994,1.00219,5763,0,0.0025007752403245,0.0024976535053451,0.0032600000000001,0.0022671428571428,0.0024474553571428,0.0024715476190476,0.926326541779904,0.917296854679442,0.002912229887327,0.0095988058506705,1.0919056439361627,1.442959613450477,0.0032600000000001517,0.0021799999999999944,0.002332708333333336,1.4954128440367707,1.3975171921050915
2022-11-07 20:00:00,1.00219,1.00315,1.00196,1.0031,3651,0,0.000908011454914,0.0009075994618903,0.00119,0.0023028571428571,0.0023602232142857,0.0024676339285714,0.9756946414723108,0.9332247851650768,0.0031067179224984,0.0096607243329124,1.2269547368449534,1.433423704767926,0.0011900000000000244,0.002182499999999997,0.002337083333333337,0.545246277205052,0.5091816723123648
2022-11-07 21:00:00,1.00311,1.00341,1.00251,1.00264,3807,0,-0.0004585784069386,-0.0004586835861728,0.0008999999999999,0.0022414285714285,0.0023048214285714,0.0024616071428571,0.9724955450530592,0.91055495103372,0.0031334001100995,0.0096906012446221,1.2759589395712356,1.419756371283521,0.0008999999999999009,0.002114374999999988,0.0023266666666666666,0.42565770026599165,0.3868194842406451
2022-11-07 22:00:00,1.00266,1.00315,1.00188,1.00207,3739,0,-0.0005684991622116,-0.0005686608191311,0.0012699999999998,0.0022657142857142,0.0022666517857142,0.0024559226190476,0.9995863943434352,0.9225511700335528,0.003027103607406,0.0096636130394876,1.233725259888128,1.398751076602348,0.0012699999999998823,0.0021506249999999755,0.0023266666666666644,0.5905260098808006,0.5458452722062537
2022-11-07 23:00:00,1.00205,1.00249,1.00193,1.00217,837,0,9.97934276047996e-05,9.978844857195012e-05,0.0005600000000001,0.0021407142857142,0.0022487053571428,0.0024493601190476,0.951976335589911,0.8739891978590005,0.0028917825384993,0.0095989711305009,1.1618328083078953,1.3735440183204042,0.000560000000000116,0.002075624999999977,0.002328333333333333,0.26979825353814985,0.2405153901217392
2022-11-08 00:00:00,1.00169,1.00192,1.00124,1.0018,598,0,-0.0003691988385203,-0.000369267009191,0.00093,0.0017399999999999,0.0022222767857142,0.002439300595238,0.7829807750256056,0.713319220844178,0.0025688567496006,0.0094884479875674,1.0081894836483647,1.3432005985834592,0.0006800000000000139,0.0020599999999999785,0.0023266666666666666,0.33009708737865096,0.29226361031519227
2022-11-08 01:00:00,1.0018,1.0022,1.00154,1.00174,1899,0,-5.9892194050670255e-05,-5.989398765974017e-05,0.0006599999999998,0.0015978571428571,0.0021897321428571,0.0024277976190476,0.7297043832823564,0.6581508814082815,0.001796635744932,0.0093492951056022,0.7022096372182373,1.3102880153348695,0.0006599999999998829,0.001956874999999969,0.002301041666666665,0.33727243692105696,0.28682661837930645
2022-11-08 02:00:00,1.00176,1.00311,1.00153,1.00272,2472,0,0.0009782977618941,0.0009778195405085,0.0015799999999999,0.0015978571428571,0.0021345535714285,0.0024189434523809,0.7485673652068318,0.660559940450178,0.0018243861981409,0.0091892224660278,0.7122956777048427,1.2759273915676828,0.0015799999999999148,0.0016468749999999643,0.00232333333333333,0.9593927893737831,0.6800573888091465
2022-11-08 03:00:00,1.00273,1.00277,1.00109,1.00141,4080,0,-0.0013064464656136,-0.0013073006108084,0.0016799999999999,0.0016121428571428,0.0020838839285714,0.0024123958333333,0.7736241136271016,0.6682745985824561,0.0017461289328015,0.0089729253489252,0.6858978369207365,1.2352788581617165,0.0016799999999999038,0.0015862499999999627,0.0023314583333333277,1.0591016548463,0.720579036725901
2022-11-08 04:00:00,1.0014,1.00157,1.00069,1.00078,2473,0,-0.0006291129507394,-0.0006293109253284,0.0008799999999999,0.0015185714285713,0.0020302678571428,0.0024035119047619,0.7479660495184368,0.6318135664577972,0.0015999842447036,0.0087488849036176,0.6366561377487333,1.1949376797192373,0.0008799999999999919,0.0015424999999999606,0.002311249999999994,0.5705024311183238,0.3807463493780397
2022-11-08 05:00:00,1.00075,1.00148,1.00064,1.00132,1851,0,0.0005395791282798,0.0005394336078061,0.0008399999999999,0.0014164285714285,0.0019670089285714,0.0023954613095238,0.720092598896971,0.5912967852150793,0.0014096849529709,0.0085098451953157,0.5733972964067214,1.1537907313149378,0.0008399999999999519,0.0015024999999999622,0.002306249999999991,0.5590682196339255,0.3642276422764033
2022-11-08 06:00:00,1.00132,1.00144,1.00035,1.00059,1620,0,-0.0007290376702751,-0.0007293035474682,0.00109,0.0013164285714285,0.0019148214285714,0.0023881547619047,0.6874941714072487,0.5512325216220818,0.0012641228843085,0.0082459349511197,0.5303002377252694,1.110474826145322,0.0010900000000000354,0.0014337499999999628,0.002313958333333324,0.7602441150828692,0.4710542900873495
2022-11-08 07:00:00,1.00059,1.00075,0.99954,0.99957,2729,0,-0.0010193985548527,-0.0010199184949404,0.00121,0.0012492857142856,0.0018602232142856,0.0023848660714285,0.6715783916100697,0.5238389397427917,0.0012478099147303,0.0079838352201625,0.5438409100374173,1.0685226603759903,0.0012100000000000444,0.001367499999999966,0.002305416666666659,0.8848263254113891,0.5248508946322277
2022-11-08 08:00:00,0.99958,1.00078,0.99954,0.99991,3518,0,0.0003401462628931,0.0003400884262679,0.00124,0.0012349999999999,0.0018020982142856,0.0023841517857142,0.6853122600143736,0.5180039322160827,0.0011334012234417,0.0076422548721013,0.5155339408074836,1.01723347340366,0.0012400000000000189,0.0012893749999999746,0.0022999999999999917,0.9617062530296022,0.5391304347826188
2022-11-08 09:00:00,0.99991,1.00046,0.99871,0.99995,5914,0,4.00036003240789e-05,4.000280020139792e-05,0.0017499999999999,0.0011271428571428,0.0017378124999999,0.0023813244047619,0.6485986590284338,0.4733260428058026,0.0011465584372223,0.0072799685331728,0.5464697630171196,0.964485887801364,0.0017499999999999183,0.0012643749999999773,0.0022879166666666556,1.384083044982659,0.7648879985430385
2022-11-08 10:00:00,0.99995,1.00055,0.99787,0.99827,7988,0,-0.0016800840042002,-0.0016814969281065,0.00268,0.0012335714285714,0.0016788839285714,0.0023778720238095,0.7347568271864248,0.5187711601884848,0.0013249551879086,0.0067551776012015,0.6597199945470945,0.891882109507457,0.0026800000000000157,0.0013418749999999854,0.0022835416666666573,1.9972054028877837,1.173615546026834
2022-11-08 11:00:00,0.99827,1.00037,0.99717,1.00035,6573,0,0.0020836046360204,0.0020814369424361,0.0031999999999999,0.0013978571428571,0.0016245535714285,0.0023769791666666,0.8604561692772764,0.58808136077078,0.0013190980188369,0.0062404558297277,0.6910653317875336,0.8218878661250157,0.0031999999999999806,0.0013381249999999748,0.002308958333333324,2.391405885100451,1.3859063430479084
2022-11-08 12:00:00,1.00036,1.00048,0.99932,0.9995,5146,0,-0.0008497026040885,-0.0008500638059702,0.00116,0.0013899999999999,0.0015674999999999,0.0023749404761904,0.8867623604465812,0.5852778265119413,0.0012703226296102,0.0056381915609556,0.7080894035474937,0.7415409212483373,0.0011600000000000499,0.0013362499999999763,0.0022929166666666584,0.8681010289991172,0.5059058695257368
2022-11-08 13:00:00,0.99949,1.00099,0.99897,0.99984,3855,0,0.0003401700850425,0.0003401122403167,0.00202,0.0014942857142857,0.0015208035714285,0.0023723660714285,0.9825632595549886,0.6298714740031198,0.0012096361367371,0.005052851873621,0.7226975503219258,0.6642945203521896,0.0020200000000000218,0.001406249999999984,0.0022870833333333263,1.4364444444444764,0.8832209874294165
2022-11-08 14:00:00,0.99984,1.00017,0.99853,0.99938,5662,0,-0.0004600736117778,-0.000460179478114,0.0016399999999999,0.0015449999999999,0.0014757589285714,0.0023680654761904,1.0469189581631744,0.6524312843264093,0.0012007546238236,0.0043884407924308,0.7698959209520274,0.5774068899239129,0.0016399999999999748,0.0014293749999999897,0.002266458333333325,1.1473546130301613,0.7235959187425229
2022-11-08 15:00:00,0.99939,1.00047,0.99918,0.99996,5332,0,0.0005803598230902,0.0005801914794582,0.00129,0.0015899999999999,0.0014413392857142,0.0023526636904761,1.1031406801709804,0.6758297016426383,0.0011308917941021,0.0039961710175413,0.7801531102123569,0.526455742552639,0.0012900000000000134,0.0014749999999999833,0.002085416666666659,0.8745762711864596,0.6185814185814272
2022-11-08 16:00:00,0.99997,1.00126,0.99983,1.00115,6899,0,0.0011900476019039,0.0011893400565427,0.00143,0.0015792857142857,0.0014312946428571,0.0023315327380952,1.1033966501356929,0.6773594419162754,0.0010898287327072,0.0036906644493958,0.8030348803444033,0.4870746766680333,0.0014300000000000423,0.001521874999999985,0.0020274999999999924,0.9396303901437743,0.7053020961775821
2022-11-08 17:00:00,1.00111,1.00732,1.00108,1.00662,12301,0,0.0054637167257654,0.0054488447717056,0.00624,0.001905,0.0014504910714285,0.0023071428571428,1.313348311840223,0.8256965944272493,0.0018831870149564,0.0038273622705951,1.3821079989489014,0.5062243285974859,0.006240000000000023,0.0018706249999999938,0.0019899999999999918,3.335783494821273,3.1356783919598237
2022-11-08 18:00:00,1.00662,1.00943,1.00605,1.00876,8051,0,0.0021259263674475,0.0021236697836423,0.0033799999999999,0.0020835714285714,0.0014808482142856,0.0022823214285714,1.4070121491664578,0.9129176120804356,0.0027289607301376,0.0039111425658282,1.923045400122016,0.5184471916620529,0.0033799999999999386,0.0019831249999999953,0.001963749999999991,1.7043807122596641,1.721196690006342
2022-11-08 19:00:00,1.00877,1.0094,1.00796,1.00884,4405,0,7.93052856971066e-05,7.930214119918595e-05,0.0014400000000001,0.0021264285714285,0.0015129910714285,0.0022556398809523,1.4054468738013255,0.9427163393346132,0.0033495521466755,0.0040443456665558,2.2046726908084247,0.5373910414447032,0.0014400000000001079,0.001968125000000008,0.0019327083333333269,0.731660844712659,0.7450684488520579
2022-11-08 20:00:00,1.00884,1.00964,1.00609,1.00675,7371,0,-0.0020716862931683,-0.0020738352036421,0.0035500000000001,0.0023021428571428,0.0015619642857142,0.0022315029761904,1.473876757745537,1.0316557413125225,0.0035825456498554,0.0040799385892273,2.1802158290163547,0.5436619224323034,0.003550000000000164,0.002135000000000019,0.001976041666666664,1.6627634660422168,1.796520822351166
2022-11-08 21:00:00,1.00674,1.00771,1.00542,1.00728,7759,0,0.000526446486218,0.0005263079618815,0.0022900000000001,0.0023792857142857,0.0016221428571428,0.0022062351190476,1.4667547335975568,1.078437059470267,0.0038178458149368,0.0041899663531826,2.1284550215826816,0.5602232927381566,0.0022900000000001253,0.0022256250000000297,0.0019516666666666664,1.0289244594215534,1.173356105892464
2022-11-08 22:00:00,1.00728,1.00829,1.00696,1.00717,5726,0,-0.0001092049876896,-0.0001092109509884,0.0013299999999998,0.0023857142857143,0.0016889732142857,0.0021800148809523,1.4125234583564727,1.0943568810282898,0.0039731748430313,0.0043028642736518,2.0239983170652205,0.5778644482932959,0.0013299999999998313,0.002240625000000017,0.0019329166666666637,0.5935843793583582,0.6880793274411726
2022-11-08 23:00:00,1.00711,1.00764,1.00697,1.00729,760,0,0.0001191457251508,0.0001191386278626,0.0006700000000001,0.0023085714285714,0.0017551785714285,0.0021545386904761,1.3152914843829673,1.0714922125911006,0.0040351916517842,0.004402069624276,1.8880350473611232,0.594360825460095,0.0006700000000001705,0.002206875000000025,0.00193125,0.3035967148117419,0.3469255663431303
2022-11-09 00:00:00,1.00715,1.00769,1.00639,1.00722,1524,0,-6.949339316386638e-05,-6.94958079415878e-05,0.0013,0.00221,0.0018161160714285,0.0021222767857142,1.2168825741746951,1.04133448326639,0.0040530037729189,0.004371576877648,1.7471958565201238,0.5938533510725629,0.0013000000000000789,0.0022106250000000285,0.0018933333333333348,0.588068985015578,0.6866197183099003
2022-11-09 01:00:00,1.00709,1.00843,1.00709,1.00803,1818,0,0.0008041937213318,0.0008038705308214,0.0013399999999998,0.0020771428571428,0.0018754910714285,0.0020862202380952,1.1075194591892732,0.99564888654295,0.0040651961309749,0.0043717466323021,1.6246915799548465,0.5979257325361458,0.0013399999999998968,0.002185000000000027,0.0018656249999999981,0.6132723112127598,0.7182579564488566
2022-11-09 02:00:00,1.00804,1.00804,1.00616,1.00637,2552,0,-0.0016467763856234,-0.0016481338123124,0.0018800000000001,0.0021285714285714,0.0019314285714285,0.0020512797619047,1.1020710059171726,1.037679729553288,0.0037782760067645,0.0043144560729827,1.4228294184015655,0.5946368994495079,0.0018800000000001038,0.0021350000000000327,0.0018652083333333333,0.8805620608899649,1.0079303026918909
2022-11-09 03:00:00,1.0064,1.00731,1.00592,1.00631,4110,0,-5.962021920358218e-05,-5.962199655949571e-05,0.00139,0.0020835714285714,0.0019742857142857,0.002015431547619,1.0553545586107194,1.0338090772831825,0.0036156520274069,0.004227699895877,1.2917650719552125,0.5877059798354997,0.0013900000000000023,0.002021875000000034,0.0018466666666666677,0.6874806800618134,0.7527075812274376
2022-11-09 04:00:00,1.00634,1.00831,1.00632,1.00815,2962,0,0.0018284624022419,0.0018267927997575,0.002,0.0021092857142857,0.0020192410714285,0.0019823214285714,1.0445933098980886,1.064048283938403,0.0033722593810813,0.0042044236877512,1.1507955510251089,0.589969246148993,0.0019899999999999363,0.002073750000000027,0.0018641666666666667,0.9596142254369671,1.0675011175681375
2022-11-09 05:00:00,1.00813,1.00882,1.00701,1.00718,3261,0,-0.000962158408967,-0.0009626215804891,0.00181,0.0021464285714286,0.00206,0.0019618749999999,1.041955617198346,1.0940699949938772,0.0030218534599299,0.0041293758221886,0.9928432958538552,0.5854258510678797,0.0018100000000000893,0.002060625000000031,0.0018604166666666676,0.878374279648195,0.9729003359462961
2022-11-09 06:00:00,1.00718,1.00731,1.00647,1.00691,2369,0,-0.000268075219921,-0.0002681111585057,0.0008399999999999,0.0021042857142857,0.0020949553571428,0.0019457886904761,1.0044537259999633,1.081456442102544,0.002449501905141,0.0040324248727825,0.7846736024686922,0.5781575027430153,0.0008399999999999519,0.0020106250000000297,0.001863541666666665,0.41778054087656297,0.45075461151478735
2022-11-09 07:00:00,1.00695,1.00732,1.00636,1.00686,2851,0,-4.9656871021097615e-05,-4.965810396433365e-05,0.00096,0.0017271428571428,0.0021035267857143,0.0019311904761904,0.8210700566650478,0.8943410183701342,0.0017203079908228,0.0039363272147415,0.5446561691250099,0.571359922237006,0.0009600000000000719,0.0019900000000000334,0.0018468749999999978,0.48241206030153555,0.5197969543147604
2022-11-09 08:00:00,1.00685,1.00704,1.00562,1.00587,3042,0,-0.000983254871581,-0.0009837385837531,0.0014199999999999,0.0015871428571428,0.0021040178571428,0.0019191964285714,0.7543390621684795,0.8269830193068363,0.000844937620945,0.0037762337646206,0.2688131475779742,0.5555595385652237,0.0014199999999999768,0.0019893750000000293,0.001857083333333331,0.7137920201067953,0.764639892304229
2022-11-09 09:00:00,1.00586,1.00716,1.00586,1.00647,6292,0,0.0005964985534909,0.000596320718944,0.0013,0.0015771428571428,0.0020835267857143,0.0019079166666666,0.7569582824452094,0.8266308925841773,0.0008528999550289,0.0035384790327588,0.2770214816959728,0.5283476208256975,0.0013000000000000789,0.0016806250000000328,0.0018360416666666653,0.7735217552993996,0.708044933620831
2022-11-09 10:00:00,1.00648,1.00853,1.00633,1.00695,9118,0,0.0004769143640646,0.0004768006765539,0.0021999999999999,0.0014807142857143,0.0020458482142857,0.0018870833333333,0.7237654657734537,0.7846576033813962,0.0007480883971531,0.0035360637387086,0.2531586666682552,0.5364696290051244,0.0021999999999999797,0.0016068750000000354,0.0017456249999999983,1.3691170750680242,1.2602935911206485
