date,open,high,low,close,tick_volume,spread,returns,log_returns,tr,atr_14,atr_mean_16,atr_mean_48,atr_rel_16,atr_rel_48,std_16,std_48,std_rel_16,std_rel_48
2022-11-03 20:00:00,0.97472,0.97565,0.97425,0.97537,3853,0,0.0006565920819099,0.0006563766196376,0.0014,0.0025307142857142,0.0022902232142857,0.0021957738095238,1.1050076996549765,1.1525386971725984,0.003424764468788643,0.005566305531453881,1.0627583672497762,1.7056292464463334
2022-11-03 21:00:00,0.97538,0.97616,0.97489,0.97516,3947,0,-0.0002153029106902,-0.0002153260916893,0.0012699999999999,0.0025385714285714,0.0022766517857142,0.0021943154761904,1.1150459830970458,1.1568853504048622,0.003111893783000577,0.005669733532050532,0.9685837149918435,1.710225717137361
2022-11-03 22:00:00,0.97519,0.97523,0.97475,0.97495,1958,0,-0.0002153492760162,-0.0002153724670011,0.00048,0.0024557142857142,0.0022640178571428,0.0021926339285714,1.0846708995543664,1.1199837116970406,0.0025837207505220575,0.005772122010912021,0.8091108438513905,1.7129807391629448
2022-11-03 23:00:00,0.97496,0.97514,0.97438,0.97491,2236,0,-4.102774501246742e-05,-4.102858667341887e-05,0.0007599999999999,0.0022228571428571,0.0022413392857142,0.0021879464285714,0.991753973628651,1.0159559273617642,0.0019698552188791687,0.005860185108299526,0.6245523972776214,1.7100981595285245
2022-11-04 00:00:00,0.97492,0.9761,0.97421,0.97514,1697,0,0.0002359192130554,0.000235891388494,0.0018899999999999,0.0021499999999999,0.0022146428571428,0.002184181547619,0.970811159490405,0.9843504091240456,0.0013586604923033576,0.005929825562835965,0.44098392568569966,1.7010664575645293
2022-11-04 01:00:00,0.97513,0.9752,0.97469,0.97491,897,0,-0.000235863568308,-0.000235891388494,0.00051,0.0020228571428571,0.0021767410714285,0.0021797172619047,0.9293053590106444,0.9280364835434916,0.0011100983439976439,0.0059877622501376205,0.37174714020702954,1.6881320181620258
2022-11-04 02:00:00,0.97491,0.97602,0.97473,0.97529,3559,0,0.0003897795693961,0.0003897036250734,0.00129,0.0019264285714285,0.0021657589285714,0.0021740178571428,0.8894935378146076,0.8861144194833476,0.0010310698327529086,0.006002127577866143,0.3590631664876139,1.662684298493047
2022-11-04 03:00:00,0.9753,0.97666,0.97481,0.97639,3611,0,0.0011278696592809,0.0011272340921431,0.00185,0.0019449999999999,0.0021825892857142,0.0021699553571428,0.8911433831049318,0.8963318040611459,0.00107793146814304,0.005977461624585498,0.3914896263622654,1.627253298110557
2022-11-04 04:00:00,0.97639,0.97711,0.97603,0.97666,2631,0,0.0002765288460553,0.000276490619001,0.00108,0.0018028571428571,0.0021871428571428,0.0021623214285714,0.8242978445460558,0.8337600132133203,0.0011209161059952126,0.005921252619148664,0.4239731340371511,1.5843143653703968
2022-11-04 05:00:00,0.97666,0.97738,0.97666,0.97732,2404,0,0.0006757725308705,0.0006755442994297,0.00072,0.0016671428571428,0.0021783928571428,0.0021542559523809,0.76530863185508,0.7738833704046637,0.0011610964645594492,0.0058439990095606785,0.46227909087247554,1.5367880823449636
2022-11-04 06:00:00,0.97731,0.97886,0.97724,0.97864,2875,0,0.0013506323415053,0.0013497210580913,0.0016199999999999,0.0014071428571428,0.0021482142857142,0.0021502232142857,0.6550290939318436,0.6544171078584108,0.0013292704766193948,0.005763797630083345,0.5606739219752955,1.4897691444036034
2022-11-04 07:00:00,0.97863,0.97904,0.97754,0.97754,3746,0,-0.0011240088285784,-0.0011246410002572,0.0015,0.0012692857142857,0.0021014732142857,0.0021455208333333,0.6039980455887728,0.5915979442221203,0.0013436759281953462,0.005677184613253773,0.6054622565023727,1.4427136150814523
2022-11-04 08:00:00,0.97753,0.97963,0.9773,0.97804,5302,0,0.0005114880209506,0.0005113572555409,0.00233,0.0012628571428571,0.0020364732142857,0.0021474851190476,0.6201196922200145,0.5880632799994556,0.0012841675319099377,0.005588131511108822,0.621368318907037,1.3964740227704493
2022-11-04 09:00:00,0.97804,0.97859,0.9757,0.9764,7618,0,-0.0016768230338227,-0.0016782304751395,0.0028899999999999,0.0013992857142857,0.0019735267857142,0.0021538095238095,0.7090279819938093,0.6496794163166129,0.0012875504844516185,0.005505259570118663,0.673306062549824,1.3536083928707137
2022-11-04 10:00:00,0.97639,0.97837,0.97639,0.97739,7586,0,0.0010139287177386,0.0010134150392092,0.0019799999999999,0.0014407142857142,0.0019082589285714,0.0021582738095238,0.7549888875891957,0.6675308199343672,0.0012873409286890496,0.005339922287397683,0.7325837964245433,1.2930373877334793
2022-11-04 11:00:00,0.97741,0.97911,0.97718,0.97755,6743,0,0.0001637012860782,0.0001636878884848,0.0019299999999999,0.0014878571428571,0.0018455803571428,0.0021623958333333,0.8061730485474501,0.6880595679670838,0.001268862351351668,0.005133522178354622,0.7883925463972202,1.2250692530919216
2022-11-04 12:00:00,0.97755,0.97964,0.97734,0.97918,5689,0,0.0016674338908495,0.0016660452663714,0.0022999999999999,0.0016178571428571,0.0017885267857142,0.0021676488095238,0.9045752939120884,0.7463649719220719,0.0014203953381637425,0.004908961988180707,0.9570387277010378,1.1556875987628028
2022-11-04 13:00:00,0.97914,0.98115,0.97852,0.97972,7596,0,0.0005514818521619,0.0005513298419299,0.00263,0.0017514285714285,0.0017393303571428,0.0021747321428571,1.006955673622341,0.8053536970891374,0.0015641428696499733,0.004680558534136032,1.1273734216592426,1.0880244401931285
2022-11-04 14:00:00,0.97973,0.98511,0.97513,0.98472,14912,0,0.0051034989588862,0.0050905202472398,0.0099799999999999,0.0023292857142857,0.0017314285714285,0.0021919047619047,1.3452970297029712,1.0626765153161049,0.0024294594734925227,0.004454598821990333,1.7633134511528523,1.023695273639774
2022-11-04 15:00:00,0.98469,0.98817,0.98396,0.98667,16668,0,0.0019802583475505,0.0019783002206276,0.00421,0.0025935714285714,0.0017545982142857,0.0022116369047619,1.4781568836984462,1.1726931409885557,0.0032410420135106977,0.004338757865312805,2.224111498585523,0.9863711659783134
2022-11-04 16:00:00,0.98666,0.99406,0.98602,0.99294,15702,0,0.0063547082611208,0.0063346022362389,0.00804,0.0030757142857143,0.0018124553571428,0.0022401041666666,1.6969876105322792,1.373022885043354,0.004794898678109854,0.0046241323462524265,2.867771126514141,1.0388053298884465
2022-11-04 17:00:00,0.99294,0.99337,0.98873,0.98954,11996,0,-0.0034241746731927,-0.0034300505765364,0.0046399999999999,0.003275,0.0018907142857142,0.0022706547619047,1.7321496033245156,1.4423152541484328,0.005266560507896779,0.004710324102134312,2.7262822215206195,1.0454412157577868
2022-11-04 18:00:00,0.98954,0.99171,0.98878,0.99151,10910,0,0.0019908240192412,0.0019888449553134,0.0029299999999999,0.0034071428571428,0.0019832589285714,0.0023039732142857,1.7179516038266676,1.4788118351450366,0.005783961409219134,0.004911509496264811,2.5950667847676505,1.0762399936448703
2022-11-04 19:00:00,0.99152,0.99278,0.99131,0.99233,7118,0,0.000827021411786,0.0008266796180124,0.0014699999999999,0.0034607142857142,0.0020779910714285,0.0023347321428571,1.6654134530689322,1.4822746567746383,0.0062431898564223294,0.0051041959124925144,2.4467187556583836,1.1035060031609156
2022-11-04 20:00:00,0.99231,0.99493,0.99147,0.99486,6687,0,0.0025495550875211,0.0025463104856397,0.00346,0.0035921428571428,0.0021898214285714,0.0023550595238095,1.6403816358150478,1.5252875015796816,0.00678911650486765,0.005411583513711262,2.336304827856111,1.1529621712182399
2022-11-04 21:00:00,0.99486,0.99667,0.99444,0.99608,7508,0,0.00122630319844,0.0012255519028209,0.0022299999999999,0.0036442857142857,0.0023133928571428,0.0023656101190476,1.5752991123118414,1.5405267693701283,0.007272407642360592,0.005884582448564828,2.2118851345825887,1.2342859591536284
2022-11-04 22:00:00,0.99606,0.99638,0.99563,0.99594,2040,0,-0.0001405509597621,-0.0001405608379739,0.00075,0.0035314285714285,0.0024461607142857,0.0023726488095238,1.443661714786284,1.488390762785212,0.00761028555640303,0.006310334057172159,2.0677645471058104,1.3023488895843927
2022-11-07 00:00:00,0.99007,0.99299,0.98987,0.99215,3996,0,-0.0038054501275177,-0.0038127092749219,0.00607,0.0037585714285714,0.0026017410714285,0.0023858482142857,1.4446370047529944,1.5753606646333482,0.007446993017318814,0.006532449115379487,1.8333774779748444,1.326867021739213
2022-11-07 01:00:00,0.99278,0.99441,0.99174,0.99281,3112,0,0.0006652219926421,0.0006650008305682,0.00267,0.0038078571428571,0.0027608035714285,0.002401369047619,1.379256815756281,1.5857026002032597,0.007232299513294074,0.006764704970160976,1.6312267976978336,1.3524960189584234
2022-11-07 02:00:00,0.99281,0.99471,0.99281,0.99327,4134,0,0.000463331352424,0.0004632240475968,0.0019,0.0038057142857142,0.0029112053571428,0.0024184375,1.3072641118829644,1.5736252376645223,0.006719775665897784,0.006997977668228393,1.407822195580433,1.3772971155857119
2022-11-07 03:00:00,0.99327,0.99405,0.99177,0.99304,5544,0,-0.0002315583879508,-0.0002315852017337,0.0022799999999999,0.0038042857142857,0.0030589285714285,0.0024362202380952,1.2436660828955048,1.561552463442347,0.006098696547896408,0.007206176721007162,1.2019787669590658,1.3961046051658388
2022-11-07 04:00:00,0.99304,0.9939,0.99275,0.99376,4024,0,0.0007250463224037,0.0007247836033003,0.0011499999999999,0.0036985714285714,0.0031970982142857,0.0024516517857142,1.1568526146756957,1.5086038931478425,0.005267546550971812,0.007422800794255125,0.9894339260161298,1.415235115609519
2022-11-07 05:00:00,0.99376,0.9945,0.99251,0.99376,3684,0,0.0,0.0,0.00199,0.0031278571428571,0.0032914732142857,0.0024567410714285,0.9502909302987976,1.2731733023205132,0.004354745878539098,0.0076278998409806025,0.790737534302402,1.4309288587198206
2022-11-07 06:00:00,0.99373,0.99431,0.99362,0.99391,2490,0,0.0001509418773144,0.0001509304867354,0.00069,0.0028764285714285,0.0033617857142857,0.0024592559523809,0.8556251991926075,1.169633672592614,0.0030605935562651,0.007825112780438733,0.5464639845476934,1.4439761762535577
2022-11-07 07:00:00,0.99393,0.99555,0.99379,0.99445,2844,0,0.0005433087502892,0.0005431612115272,0.00176,0.0024278571428571,0.0033679464285714,0.0024544642857142,0.720871662999393,0.9891596944343444,0.002326106546710648,0.00802654039202968,0.41580209033154947,1.4565162232063176
2022-11-07 08:00:00,0.99444,0.99484,0.99391,0.99397,3826,0,-0.0004826788677158,-0.0004827953946587,0.0009299999999999,0.0021628571428571,0.0033410267857142,0.0024456547619047,0.6473630059193766,0.884367318129827,0.0016247502372105725,0.008203189612206991,0.295772370508886,1.4633754857051928
2022-11-07 09:00:00,0.99398,0.99473,0.99242,0.9928,7985,0,-0.001177097900339,-0.0011777912241993,0.00231,0.0021185714285714,0.0032812053571428,0.0024361011904761,0.6456686485530456,0.8696565794778506,0.0016277382058086506,0.00833447105708634,0.30739312900508314,1.4615186584974056
2022-11-07 10:00:00,0.99282,0.99901,0.99247,0.99866,10077,0,0.0059024979854955,0.005885146488898,0.0065399999999999,0.0024807142857143,0.0032315625,0.0024330059523809,0.7676516501581818,1.0196088025541663,0.0017806997688122113,0.008619113838436143,0.3507087618877032,1.485407492994162
2022-11-07 11:00:00,0.99865,1.00073,0.99808,0.99856,9654,0,-0.0001001341798009,-0.0001001391935626,0.0026499999999999,0.0024228571428571,0.0031700446428571,0.0024396875,0.7642974834175971,0.9931014291203902,0.001994448023049701,0.008847205342698894,0.41202606118811047,1.49885032027117
2022-11-07 12:00:00,0.99856,0.99954,0.99796,0.99818,6228,0,-0.0003805479891043,-0.0003806204158655,0.00158,0.0023764285714285,0.0031022767857142,0.0024542857142857,0.7660272553280317,0.9682770663562338,0.002122396444269076,0.009006526150401532,0.4630982081467396,1.5007103257927983
2022-11-07 13:00:00,0.99819,0.99896,0.99748,0.99813,5670,0,-5.00911659219172e-05,-5.009242052626548e-05,0.0014799999999999,0.0024285714285714,0.0030295535714285,0.0024688392857142,0.8016268309215772,0.9836895591479538,0.0022837212869887403,0.00911782452502483,0.5309189086468836,1.4951575625271665
2022-11-07 14:00:00,0.99813,0.99878,0.99659,0.99873,6706,0,0.0006011241020709,0.0006009434993506,0.00219,0.0021514285714285,0.00293625,0.0024760119047619,0.7327130085750787,0.8689088155395849,0.0024591855020131763,0.009205226638893834,0.6147004985395876,1.486515426705235
2022-11-07 15:00:00,0.99874,0.99984,0.99757,0.9994,10533,0,0.0006708519820171,0.0006706270614128,0.0022699999999999,0.0021228571428571,0.0028482142857142,0.002480863095238,0.745329153605015,0.855692983192774,0.002677376514421901,0.009287144738964704,0.7251209626212337,1.4775062527480687
2022-11-07 16:00:00,0.9994,1.0006,0.99811,0.99886,10879,0,-0.0005403241945166,-0.0005404702222381,0.0024899999999998,0.0021649999999999,0.0027486160714285,0.0024839434523809,0.7876691191995931,0.8715979415412048,0.0026684332950210788,0.009332253588917894,0.7863002122721179,1.4632220176181365
2022-11-07 17:00:00,0.99887,1.00026,0.99811,1.00012,11448,0,0.0012614380393647,0.0012606430948464,0.0021499999999998,0.0021557142857142,0.0026453571428571,0.0024808779761904,0.8149048197650811,0.8689320097171768,0.002752654476435921,0.009478441075027336,0.8840520258443649,1.464640682700889
2022-11-07 18:00:00,1.00012,1.00029,0.99885,0.99969,7645,0,-0.0004299484061911,-0.0004300408605084,0.0014399999999998,0.0021764285714285,0.0025435267857142,0.0024760863095238,0.8556735410267573,0.878979283984294,0.0027610960987698137,0.009528813692228745,0.9633091055224733,1.4518958881610224
2022-11-07 19:00:00,0.99967,1.00266,0.9994,1.00219,5763,0,0.0025007752403245,0.0024976535053451,0.0032600000000001,0.0022671428571428,0.0024474553571428,0.0024715476190476,0.926326541779904,0.917296854679442,0.002912229887327007,0.009598805850670519,1.0919056439361627,1.442959613450477
2022-11-07 20:00:00,1.00219,1.00315,1.00196,1.0031,3651,0,0.000908011454914,0.0009075994618903,0.00119,0.0023028571428571,0.0023602232142857,0.0024676339285714,0.9756946414723108,0.9332247851650768,0.0031067179224984216,0.00966072433291248,1.2269547368449534,1.4334237047679261
2022-11-07 21:00:00,1.00311,1.00341,1.00251,1.00264,3807,0,-0.0004585784069386,-0.0004586835861728,0.0008999999999999,0.0022414285714285,0.0023048214285714,0.0024616071428571,0.9724955450530592,0.91055495103372,0.003133400110099537,0.00969060124462218,1.2759589395712356,1.419756371283521
2022-11-07 22:00:00,1.00266,1.00315,1.00188,1.00207,3739,0,-0.0005684991622116,-0.0005686608191311,0.0012699999999998,0.0022657142857142,0.0022666517857142,0.0024559226190476,0.9995863943434352,0.9225511700335528,0.003027103607406061,0.009663613039487607,1.233725259888128,1.3987510766023479
2022-11-07 23:00:00,1.00205,1.00249,1.00193,1.00217,837,0,9.97934276047996e-05,9.978844857195012e-05,0.0005600000000001,0.0021407142857142,0.0022487053571428,0.0024493601190476,0.951976335589911,0.8739891978590005,0.0028917825384993565,0.009598971130500917,1.1618328083078953,1.3735440183204042
2022-11-08 00:00:00,1.00169,1.00192,1.00124,1.0018,598,0,-0.0003691988385203,-0.000369267009191,0.00093,0.0017399999999999,0.0022222767857142,0.002439300595238,0.7829807750256056,0.713319220844178,0.002568856749600643,0.009488447987567445,1.0081894836483647,1.3432005985834592
2022-11-08 01:00:00,1.0018,1.0022,1.00154,1.00174,1899,0,-5.9892194050670255e-05,-5.989398765974017e-05,0.0006599999999998,0.0015978571428571,0.0021897321428571,0.0024277976190476,0.7297043832823564,0.6581508814082815,0.0017966357449320854,0.009349295105602293,0.7022096372182373,1.3102880153348695
2022-11-08 02:00:00,1.00176,1.00311,1.00153,1.00272,2472,0,0.0009782977618941,0.0009778195405085,0.0015799999999999,0.0015978571428571,0.0021345535714285,0.0024189434523809,0.7485673652068318,0.660559940450178,0.0018243861981409384,0.009189222466027838,0.7122956777048427,1.2759273915676828
2022-11-08 03:00:00,1.00273,1.00277,1.00109,1.00141,4080,0,-0.0013064464656136,-0.0013073006108084,0.0016799999999999,0.0016121428571428,0.0020838839285714,0.0024123958333333,0.7736241136271016,0.6682745985824561,0.0017461289328015816,0.008972925348925274,0.6858978369207365,1.2352788581617165
2022-11-08 04:00:00,1.0014,1.00157,1.00069,1.00078,2473,0,-0.0006291129507394,-0.0006293109253284,0.0008799999999999,0.0015185714285713,0.0020302678571428,0.0024035119047619,0.7479660495184368,0.6318135664577972,0.0015999842447036196,0.008748884903617625,0.6366561377487333,1.1949376797192373
2022-11-08 05:00:00,1.00075,1.00148,1.00064,1.00132,1851,0,0.0005395791282798,0.0005394336078061,0.0008399999999999,0.0014164285714285,0.0019670089285714,0.0023954613095238,0.720092598896971,0.5912967852150793,0.001409684952970996,0.008509845195315757,0.5733972964067214,1.1537907313149378
2022-11-08 06:00:00,1.00132,1.00144,1.00035,1.00059,1620,0,-0.0007290376702751,-0.0007293035474682,0.00109,0.0013164285714285,0.0019148214285714,0.0023881547619047,0.6874941714072487,0.5512325216220818,0.0012641228843085811,0.008245934951119718,0.5303002377252694,1.1104748261453221
2022-11-08 07:00:00,1.00059,1.00075,0.99954,0.99957,2729,0,-0.0010193985548527,-0.0010199184949404,0.00121,0.0012492857142856,0.0018602232142856,0.0023848660714285,0.6715783916100697,0.5238389397427917,0.0012478099147303244,0.007983835220162579,0.5438409100374173,1.0685226603759903
2022-11-08 08:00:00,0.99958,1.00078,0.99954,0.99991,3518,0,0.0003401462628931,0.0003400884262679,0.00124,0.0012349999999999,0.0018020982142856,0.0023841517857142,0.6853122600143736,0.5180039322160827,0.0011334012234417183,0.007642254872101301,0.5155339408074836,1.0172334734036599
2022-11-08 09:00:00,0.99991,1.00046,0.99871,0.99995,5914,0,4.00036003240789e-05,4.000280020139792e-05,0.0017499999999999,0.0011271428571428,0.0017378124999999,0.0023813244047619,0.6485986590284338,0.4733260428058026,0.0011465584372223883,0.007279968533172836,0.5464697630171196,0.9644858878013641
2022-11-08 10:00:00,0.99995,1.00055,0.99787,0.99827,7988,0,-0.0016800840042002,-0.0016814969281065,0.00268,0.0012335714285714,0.0016788839285714,0.0023778720238095,0.7347568271864248,0.5187711601884848,0.0013249551879086282,0.006755177601201519,0.6597199945470945,0.891882109507457
